[2026-03-05 08:47:06] info: 	z2m: Logging to console, file (filename: log.log)
[2026-03-05 08:47:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_switch/availability', payload '{"state":"online"}'
[2026-03-05 08:47:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_switch/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_switch/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_right_bedside/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_pendant/availability', payload '{"state":"offline"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hue_filament_1/availability', payload '{"state":"offline"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_room_floor_lamp/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_left_bedside/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_occupancy/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_room/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_bedroom/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_switch/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_climate/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_kentia_palm/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_snake/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_elephant/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk_colour/availability', payload '{"state":"online"}'
[2026-03-05 08:47:08] info: 	z2m: Started frontend on port 8099
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_door', payload '{"battery":100,"contact":false,"device_temperature":23,"linkquality":87,"power_outage_count":13,"trigger_count":0,"voltage":3065}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_motion', payload '{"battery":90,"fading_time":60,"humidity":74,"humidity_calibration":0,"illuminance":651,"illuminance_interval":1,"indicator":"OFF","linkquality":39,"motion_detection_sensitivity":12,"presence":false,"temperature":18.8,"temperature_calibration":0,"temperature_unit":"celsius"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front Water Valve', payload '{"auto_close_when_water_shortage":"DISABLE","battery":100,"current_device_status":"normal_state","cyclic_quantitative_irrigation":null,"cyclic_timed_irrigation":null,"flow":0,"linkquality":39,"state":"OFF","update":{"installed_version":4100,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Sonoff/zbswv_v1.0.4.ota","latest_version":4100,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":39,"tamper":false,"voltage":2800}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_vibration', payload '{"battery":100,"contact":null,"linkquality":39,"sensitivity":1,"vibration":false}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_climate', payload '{"battery":100,"humidity":66,"linkquality":93,"temperature":20.4,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_climate', payload '{"battery":100,"humidity":74,"linkquality":39,"temperature":20.7,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_plug', payload '{"child_lock":null,"identify":null,"led_enable":"TRUE","linkquality":33,"power_on_behavior":"toggle","state":"OFF","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":111,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":132,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":54,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_light', payload '{"brightness":127,"color_mode":"color_temp","color_options":null,"color_temp":454,"color_temp_startup":454,"effect":null,"identify":null,"linkquality":39,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_light', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":81,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_orb', payload '{"brightness":13,"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":105,"power_on_behavior":null,"state":"OFF","update":{"installed_version":16842784,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-kt-bulb-hwpwmcs-ws_release_prod_v16842784_32dc5ff1-4fa4-4960-a847-5e548a81047c.ota","latest_version":16842784,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_climate', payload '{"battery":100,"humidity":70,"linkquality":132,"temperature":19.4,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_climate', payload '{"battery":100,"humidity":67,"linkquality":90,"temperature":20,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_climate', payload '{"battery":100,"humidity":71,"linkquality":81,"temperature":19.1,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":132,"tamper":false,"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":105,"tamper":false,"voltage":2900}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":81,"tamper":false,"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_bedroom_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":45,"tamper":false,"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":70,"linkquality":90,"temperature":19.9,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_occupancy', payload '{"battery":100,"illuminance":2401,"illuminance_interval":1,"keep_time":"10","linkquality":81,"occupancy":false,"sensitivity":"high"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_boston_fern', payload '{"battery":100,"dry":false,"humidity":86,"humidity_calibration":0,"linkquality":45,"soil_calibration":0,"soil_moisture":35,"soil_sampling":30,"soil_warning":20,"temperature":19,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_window', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":33,"tamper":false,"voltage":3000}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_syngonium_green', payload '{"battery":100,"dry":false,"humidity":99,"humidity_calibration":0,"linkquality":45,"soil_calibration":0,"soil_moisture":52,"soil_sampling":30,"soil_warning":20,"temperature":18.5,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_fiddle_leaf', payload '{"battery_state":"high","humidity":93,"humidity_calibration":0,"illuminance":1358,"illuminance_calibration":0,"linkquality":102,"soil_calibration":0,"soil_moisture":88,"soil_sampling":600,"soil_warning":30,"temperature":16.7,"temperature_calibration":0,"water_warning":"none"}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_switch', payload '{"battery":100,"identify":null,"linkquality":135,"voltage":null}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_switch', payload '{"battery":100,"identify":null,"linkquality":135,"voltage":null}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_switch', payload '{"battery":100,"identify":null,"linkquality":108,"voltage":null}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_right_bedside', payload '{"brightness":203,"color":{"x":0.3804,"y":0.3767},"color_mode":"color_temp","color_temp":250,"effect":null,"linkquality":54,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_pendant', payload '{"brightness":127,"effect":null,"linkquality":81,"power_on_behavior":null,"state":"ON","update":{"installed_version":16788226,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002B02-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788226,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hue_filament_1', payload '{"brightness":203,"effect":null,"linkquality":54,"power_on_behavior":null,"state":"ON","update":{"installed_version":16788226,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002B02-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788226,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_room_floor_lamp', payload '{"brightness":208,"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":102,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_left_bedside', payload '{"brightness":203,"color_mode":"color_temp","color_temp":250,"effect":null,"linkquality":66,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_occupancy', payload '{"illumination":"bright","linkquality":108,"occupancy":true,"occupancy_sensitivity":"high","occupancy_timeout":null,"update":{"installed_version":4102,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Sonoff/snzb-06p_v1.0.5.ota","latest_version":4101,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_room', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":39,"power_on_behavior":null,"state":"OFF","update":{"installed_version":16842784,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-kt-bulb-hwpwmcs-ws_release_prod_v16842784_32dc5ff1-4fa4-4960-a847-5e548a81047c.ota","latest_version":16842784,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_bedroom', payload '{"brightness":254,"color":{"x":0.4599,"y":0.4106},"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"linkquality":57,"power_on_behavior":null,"state":"ON","update":{"installed_version":16777284,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo_cws-0x2805-1.0.44-prod.ota.ota.signed","latest_version":16777284,"state":"idle"}}'
[2026-03-05 08:47:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_switch', payload '{"battery":100,"linkquality":39,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0119-02004D27-Switch-EFR32MG22.zigbee","latest_version":33574183,"state":"idle"}}'
