[2026-02-18 18:05:16] info: 	z2m: Logging to console, file (filename: log.log)
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_plug', payload '{"child_lock":null,"identify":null,"led_enable":"TRUE","linkquality":57,"power_on_behavior":"toggle","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":57,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":138,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":57,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_light', payload '{"brightness":127,"color_mode":"color_temp","color_options":null,"color_temp":454,"color_temp_startup":454,"effect":null,"identify":null,"linkquality":63,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_light', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":301,"effect":null,"identify":null,"linkquality":75,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_orb', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"linkquality":99,"power_on_behavior":null,"state":"ON","update":{"installed_version":16842784,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-kt-bulb-hwpwmcs-ws_release_prod_v16842784_32dc5ff1-4fa4-4960-a847-5e548a81047c.ota","latest_version":16842784,"state":"idle"}}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_climate', payload '{"battery":100,"humidity":41,"linkquality":138,"temperature":24,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_climate', payload '{"battery":100,"humidity":42,"linkquality":102,"temperature":23.8,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_climate', payload '{"battery":100,"humidity":38,"linkquality":84,"temperature":25.8,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3200}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":51,"tamper":false,"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":72,"tamper":false,"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":66,"tamper":false,"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_bedroom_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":48,"tamper":false,"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":45,"linkquality":108,"temperature":23.1,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_occupancy', payload '{"battery":100,"illuminance":2845,"illuminance_interval":1,"keep_time":"10","linkquality":75,"occupancy":false,"sensitivity":"low"}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_monstera_thai', payload '{"battery":100,"dry":false,"humidity":74,"humidity_calibration":0,"linkquality":51,"soil_calibration":0,"soil_moisture":21,"soil_sampling":30,"soil_warning":20,"temperature":21.8,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_window', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":126,"tamper":false,"voltage":3000}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_syngonium_green', payload '{"battery":100,"dry":false,"humidity":84,"humidity_calibration":0,"linkquality":48,"soil_calibration":0,"soil_moisture":38,"soil_sampling":30,"soil_warning":20,"temperature":21.4,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_fiddle_leaf', payload '{"battery_state":"high","humidity":49,"humidity_calibration":0,"illuminance":1600,"illuminance_calibration":null,"linkquality":45,"soil_calibration":null,"soil_moisture":84,"soil_sampling":600,"soil_warning":null,"temperature":22.5,"temperature_calibration":0,"water_warning":"none"}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_switch', payload '{"battery":100,"identify":null,"linkquality":141,"voltage":null}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_switch', payload '{"battery":100,"identify":null,"linkquality":138,"voltage":null}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x10359700008c7675', payload '{"battery":100,"identify":null,"linkquality":96,"voltage":null}'
[2026-02-18 18:05:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"effect":null,"linkquality":138,"power_on_behavior":null,"state":null,"update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:05:17] info: 	z2m: Zigbee2MQTT started!
[2026-02-18 18:05:22] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b003a1270f2/connection_state/config', payload '{"default_entity_id":"binary_sensor.zigbee2mqtt_bridge_connection_state","device":{"hw_version":"ZStack3x0 20210708","identifiers":["zigbee2mqtt_bridge_0x00124b003a1270f2"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.8.0"},"device_class":"connectivity","entity_category":"diagnostic","name":"Connection state","object_id":"zigbee2mqtt_bridge_connection_state","origin":{"name":"Zigbee2MQTT","sw":"2.8.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"offline","payload_on":"online","state_topic":"zigbee2mqtt/bridge/state","unique_id":"bridge_0x00124b003a1270f2_connection_state_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2026-02-18 18:05:57] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":45,"linkquality":93,"temperature":23.1,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-18 18:05:57] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":45,"linkquality":93,"temperature":23.1,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-18 18:05:57] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":45,"linkquality":96,"temperature":23.1,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-18 18:06:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":152,"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":82,"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":43,"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":203,"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:36] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":66,"color_mode":"color_temp","color_temp":284,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":66,"color":{"x":0.589,"y":0.329},"color_mode":"xy","color_temp":439,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.589,"y":0.329},"color_mode":"xy","color_temp":439,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:46] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-18 18:06:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-18 18:06:54] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-18 18:06:57] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-18 18:07:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":139,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-18 18:07:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":162,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-18 18:07:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":226,"color":{"x":0.371,"y":0.239},"color_mode":"xy","color_temp":444,"effect":null,"linkquality":51,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
