[2026-02-28 23:03:22] info: 	z2m: Logging to console, file (filename: log.log)
[2026-02-28 23:03:23] info: 	z2m: living_orb (0x94a081fffe6ce7a7): LED2101G4 - IKEA TRADFRI bulb E12/E14, white spectrum, globe, opal, 450/470 lm (Router)
[2026-02-28 23:03:23] info: 	z2m: dining_climate (0xa4c1383041abffff): TS0201 - Tuya Temperature & humidity sensor with display (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: zephyr_climate (0xa4c138304083ffff): TS0201 - Tuya Temperature & humidity sensor with display (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: tristan_climate (0xa4c138304f17ffff): TS0201 - Tuya Temperature & humidity sensor with display (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: backyard_door (0xa4c13891c62f96d2): ZG-102ZA - HOBEIAN Door/window sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: laundry_door (0xa4c138c47cdb6de3): ZG-102ZA - HOBEIAN Door/window sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: zephyr_door (0xa4c138d5e2e5849b): ZG-102ZA - HOBEIAN Door/window sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: juno_bedroom_door (0xa4c1384b7c526cf2): ZG-102ZA - HOBEIAN Door/window sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: juno_climate (0xa4c138303786ffff): TS0201 - Tuya Temperature & humidity sensor with display (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: bathroom_occupancy (0xa4c138fbf5eab5f5): ZG-204ZL - Tuya Luminance motion sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: plant_monstera_thai (0xa4c1389bcbee127d): CS-201Z - COOLO Soil moisture sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: tristan_window (0xa4c1383507302be1): ZG-102ZA - HOBEIAN Door/window sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: plant_syngonium_green (0xa4c1380acab499de): CS-201Z - COOLO Soil moisture sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: plant_fiddle_leaf (0xa4c13858c92671d0): ZS-304Z - Arteco Soil moisture sensor (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: dining_switch (0x1035970000831bfe): E2489 - IKEA BILRESA remote control with buttons (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: backyard_switch (0x103597000083874d): E2489 - IKEA BILRESA remote control with buttons (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: living_switch (0x10359700008c7675): E2490 - IKEA BILRESA remote control with scroll wheel (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: tristan_desk (0x001788010d9383a1): 929002471601 - Philips Hue white and color ambiance E26/E27 1600lm (Router)
[2026-02-28 23:03:23] info: 	z2m: tristan_left_bedside (0x0017880109082084): 8718699688820 - Philips Hue Filament Standard A60/E27 bluetooth (Router)
[2026-02-28 23:03:23] info: 	z2m: tristan_right_bedside (0x0017880108ec681b): 8718699688820 - Philips Hue Filament Standard A60/E27 bluetooth (Router)
[2026-02-28 23:03:23] info: 	z2m: dining_room_floor_lamp (0xc02cedfffe9b54d6): LED2035G10 - IKEA TRADFRI bulb B22, white spectrum, globe, opal, 1055 lm (Router)
[2026-02-28 23:03:23] info: 	z2m: hallway_pendant (0x0017880103524a4e): 8718696548738 - Philips Hue white ambiance E26/E27 (Router)
[2026-02-28 23:03:23] info: 	z2m: living_occupancy (0x8c73dafffe6a102c): SNZB-06P - SONOFF Zigbee occupancy sensor (Router)
[2026-02-28 23:03:23] info: 	z2m: juno_room (0x58263afffe562e1a): LED2101G4 - IKEA TRADFRI bulb E12/E14, white spectrum, globe, opal, 450/470 lm (Router)
[2026-02-28 23:03:23] info: 	z2m: zephyr_bedroom (0x58263afffe625549): LED2111G6 - IKEA TRADFRI bulb E12/E14/E17, color/white spectrum, globe, opal, 800/806/810 lm (Router)
[2026-02-28 23:03:23] info: 	z2m: hallway_switch (0x001788010e2ac178): 929002398602 - Philips Hue dimmer switch (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: laundry_climate (0xa4c1381258bfffff): TS0201 - Tuya Temperature & humidity sensor with display (EndDevice)
[2026-02-28 23:03:23] info: 	z2m: Currently 40 devices are joined.
[2026-02-28 23:03:23] info: 	z2m: Connecting to MQTT server at mqtt://core-mosquitto:1883
[2026-02-28 23:03:23] info: 	z2m: Connected to MQTT server
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_motion/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front Water Valve/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_vibration/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_plug/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_plug/availability', payload '{"state":"online"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_plug/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_light/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_light/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_orb/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_bedroom_door/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_occupancy/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_monstera_thai/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_window/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_syngonium_green/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_fiddle_leaf/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_switch/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_switch/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_switch/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_left_bedside/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_right_bedside/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_room_floor_lamp/availability', payload '{"state":"online"}'
[2026-02-28 23:03:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_pendant/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_occupancy/availability', payload '{"state":"offline"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_room/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_bedroom/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_switch/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_climate/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m: Started frontend on port 8099
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug/availability', payload '{"state":"online"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_door', payload '{"battery":100,"contact":false,"device_temperature":30,"linkquality":69,"power_outage_count":13,"trigger_count":0,"voltage":3085}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_motion', payload '{"battery":90,"fading_time":60,"humidity":59,"humidity_calibration":0,"illuminance":0,"illuminance_interval":1,"indicator":"OFF","linkquality":48,"motion_detection_sensitivity":12,"presence":false,"temperature":24.8,"temperature_calibration":0,"temperature_unit":"celsius"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front Water Valve', payload '{"auto_close_when_water_shortage":"ENABLE","battery":100,"current_device_status":"normal_state","cyclic_quantitative_irrigation":null,"cyclic_timed_irrigation":null,"flow":0,"linkquality":93,"state":"OFF","update":{"installed_version":4100,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Sonoff/zbswv_v1.0.4.ota","latest_version":4100,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":57,"tamper":false,"voltage":2800}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_vibration', payload '{"battery":100,"contact":null,"linkquality":69,"sensitivity":30,"vibration":false}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_climate', payload '{"battery":100,"humidity":55,"linkquality":105,"temperature":23.4,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_climate', payload '{"battery":100,"humidity":56,"linkquality":36,"temperature":25.7,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_plug', payload '{"child_lock":null,"identify":null,"led_enable":"TRUE","linkquality":51,"power_on_behavior":"toggle","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":123,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":105,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":72,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_light', payload '{"brightness":127,"color_mode":"color_temp","color_options":null,"color_temp":454,"color_temp_startup":454,"effect":null,"identify":null,"linkquality":27,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_light', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":45,"power_on_behavior":null,"state":"ON","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_orb', payload '{"brightness":51,"color_mode":"color_temp","color_options":null,"color_temp":333,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":102,"power_on_behavior":null,"state":"ON","update":{"installed_version":16842784,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-kt-bulb-hwpwmcs-ws_release_prod_v16842784_32dc5ff1-4fa4-4960-a847-5e548a81047c.ota","latest_version":16842784,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_climate', payload '{"battery":100,"humidity":59,"linkquality":108,"temperature":24.3,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_climate', payload '{"battery":100,"humidity":52,"linkquality":102,"temperature":23.6,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_climate', payload '{"battery":100,"humidity":50,"linkquality":57,"temperature":25.9,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":102,"tamper":false,"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_door', payload '{"battery":100,"battery_low":false,"contact":true,"linkquality":96,"tamper":false,"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":90,"tamper":false,"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_bedroom_door', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":45,"tamper":false,"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_climate', payload '{"battery":100,"humidity":52,"linkquality":66,"temperature":25,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bathroom_occupancy', payload '{"battery":100,"illuminance":2211,"illuminance_interval":1,"keep_time":"10","linkquality":42,"occupancy":false,"sensitivity":"low"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_monstera_thai', payload '{"battery":100,"dry":false,"humidity":72,"humidity_calibration":0,"linkquality":72,"soil_calibration":0,"soil_moisture":41,"soil_sampling":30,"soil_warning":20,"temperature":24,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_window', payload '{"battery":100,"battery_low":false,"contact":false,"linkquality":48,"tamper":false,"voltage":3000}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_syngonium_green', payload '{"battery":100,"dry":false,"humidity":83,"humidity_calibration":0,"linkquality":54,"soil_calibration":0,"soil_moisture":31,"soil_sampling":30,"soil_warning":20,"temperature":23.1,"temperature_calibration":0,"temperature_sampling":30,"temperature_unit":"celsius"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/plant_fiddle_leaf', payload '{"battery_state":"high","humidity":89,"humidity_calibration":0,"illuminance":0,"illuminance_calibration":0,"linkquality":87,"soil_calibration":0,"soil_moisture":95,"soil_sampling":600,"soil_warning":30,"temperature":24.3,"temperature_calibration":0,"water_warning":"none"}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_switch', payload '{"battery":100,"identify":null,"linkquality":102,"voltage":null}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/backyard_switch', payload '{"battery":100,"identify":null,"linkquality":111,"voltage":null}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_switch', payload '{"battery":100,"identify":null,"linkquality":123,"voltage":null}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_desk', payload '{"brightness":118,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"linkquality":75,"power_on_behavior":null,"state":"OFF","update":{"installed_version":16787202,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002702-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787202,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_left_bedside', payload '{"brightness":118,"effect":null,"linkquality":90,"power_on_behavior":null,"state":"OFF","update":{"installed_version":16788226,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002B02-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788226,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/tristan_right_bedside', payload '{"brightness":56,"effect":null,"linkquality":75,"power_on_behavior":null,"state":"ON","update":{"installed_version":16788226,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002B02-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788226,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/dining_room_floor_lamp', payload '{"brightness":223,"color_mode":"color_temp","color_options":null,"color_temp":370,"effect":null,"identify":null,"level_config":{"on_level":"previous"},"linkquality":90,"power_on_behavior":null,"state":"ON","update":{"installed_version":65554,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-lds-bulb-hwpwmcs-ws_release_prod_v65554_5d50205c-63c3-426d-bfba-4839c4b55bba.ota","latest_version":65554,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_pendant', payload '{"brightness":26,"color_mode":"color_temp","color_temp":454,"effect":null,"linkquality":69,"power_on_behavior":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_occupancy', payload '{"illumination":"bright","linkquality":93,"occupancy":false,"occupancy_sensitivity":"low","occupancy_timeout":null,"update":{"installed_version":4102,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Sonoff/snzb-06p_v1.0.5.ota","latest_version":4101,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/juno_room', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":60,"power_on_behavior":null,"state":"ON","update":{"installed_version":16842784,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-kt-bulb-hwpwmcs-ws_release_prod_v16842784_32dc5ff1-4fa4-4960-a847-5e548a81047c.ota","latest_version":16842784,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/zephyr_bedroom', payload '{"brightness":56,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":75,"power_on_behavior":null,"state":"ON","update":{"installed_version":16777284,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo_cws-0x2805-1.0.44-prod.ota.ota.signed","latest_version":16777284,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hallway_switch', payload '{"battery":100,"linkquality":78,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0119-02004D27-Switch-EFR32MG22.zigbee","latest_version":33574183,"state":"idle"}}'
[2026-02-28 23:03:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_climate', payload '{"battery":100,"humidity":58,"linkquality":72,"temperature":26.7,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3100}'
[2026-02-28 23:03:25] info: 	z2m: Zigbee2MQTT started!
[2026-02-28 23:03:27] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/living_plug', payload '{"child_lock":null,"identify":null,"led_enable":null,"linkquality":120,"power_on_behavior":"previous","state":"ON","update":{"installed_version":33816580,"latest_release_notes":null,"latest_source":null,"latest_version":33816580,"state":"idle"}}'
[2026-02-28 23:03:27] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/laundry_plug/availability', payload '{"state":"online"}'
